ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
2021,7,RO,Residencial,,114507.26
2021,7,AC,Residencial,,39122.8
2021,7,AM,Residencial,,170311
2021,7,RR,Residencial,,46400.53
2021,7,PA,Residencial,,356160.14
2021,7,AP,Residencial,,47651
2021,7,TO,Residencial,,90910.06
2021,7,MA,Residencial,,309336.1
2021,7,PI,Residencial,,161618
2021,7,CE,Residencial,,420772.8
2021,7,RN,Residencial,,191965
2021,7,PB,Residencial,,176926.78
2021,7,PE,Residencial,,404313.26
2021,7,AL,Residencial,,118519.5
2021,7,SE,Residencial,,104374.85
2021,7,BA,Residencial,,586470
2021,7,MG,Residencial,,921145.14
2021,7,ES,Residencial,,197467.9
2021,7,RJ,Residencial,,922708.29
2021,7,SP,Residencial,,3326780.92
2021,7,PR,Residencial,,651259.36
2021,7,SC,Residencial,,539868.4
2021,7,RS,Residencial,,758714.26
2021,7,MS,Residencial,,150963.46
2021,7,MT,Residencial,,228496.66
2021,7,GO,Residencial,,429086
2021,7,DF,Residencial,,187091.6
2021,8,RO,Residencial,,126780.85
2021,8,AC,Residencial,,44361.34
2021,8,AM,Residencial,,186828
2021,8,RR,Residencial,,46955.94
2021,8,PA,Residencial,,372922.9
2021,8,AP,Residencial,,52939
2021,8,TO,Residencial,,91683.47
2021,8,MA,Residencial,,316221.2
2021,8,PI,Residencial,,166600
2021,8,CE,Residencial,,423245.5
2021,8,RN,Residencial,,188101
2021,8,PB,Residencial,,177377.94
2021,8,PE,Residencial,,407636.87
2021,8,AL,Residencial,,117073.8
2021,8,SE,Residencial,,99976.15
2021,8,BA,Residencial,,562059
2021,8,MG,Residencial,,992557.84
2021,8,ES,Residencial,,185968.5
2021,8,RJ,Residencial,,924937.25
2021,8,SP,Residencial,,3323903.41
2021,8,PR,Residencial,,675887.21
2021,8,SC,Residencial,,533965.4
2021,8,RS,Residencial,,756429.24
2021,8,MS,Residencial,,152505.85
2021,8,MT,Residencial,,242986.64
2021,8,GO,Residencial,,403725.6
2021,8,DF,Residencial,,206263.5
2021,9,RO,Residencial,,141407.91
2021,9,AC,Residencial,,52116.15
2021,9,AM,Residencial,,204790
2021,9,RR,Residencial,,54718.71
2021,9,PA,Residencial,,378436.52
2021,9,AP,Residencial,,55862
2021,9,TO,Residencial,,104017.9
2021,9,MA,Residencial,,336709.5
2021,9,PI,Residencial,,179034
2021,9,CE,Residencial,,431383.6
2021,9,RN,Residencial,,191346
2021,9,PB,Residencial,,177676.56
2021,9,PE,Residencial,,417818
2021,9,AL,Residencial,,124288.6
2021,9,SE,Residencial,,101229.49
2021,9,BA,Residencial,,596529
2021,9,MG,Residencial,,1062351.23
2021,9,ES,Residencial,,219803.9
2021,9,RJ,Residencial,,1093785.21
2021,9,SP,Residencial,,3590325.44
2021,9,PR,Residencial,,677322.5
2021,9,SC,Residencial,,506597
2021,9,RS,Residencial,,652923.6
2021,9,MS,Residencial,,188641.12
2021,9,MT,Residencial,,308464.47
2021,9,GO,Residencial,,529711
2021,9,DF,Residencial,,217977
2021,10,RO,Residencial,,141411.05
2021,10,AC,Residencial,,52181.51
2021,10,AM,Residencial,,197066
2021,10,RR,Residencial,,55207.2
2021,10,PA,Residencial,,374921.02
2021,10,AP,Residencial,,53452
2021,10,TO,Residencial,,102324.9
2021,10,MA,Residencial,,340386.6
2021,10,PI,Residencial,,175788
2021,10,CE,Residencial,,434232.9
2021,10,RN,Residencial,,199742
2021,10,PB,Residencial,,191252.57
2021,10,PE,Residencial,,455023
2021,10,AL,Residencial,,132412.5
2021,10,SE,Residencial,,105640.51
2021,10,BA,Residencial,,639622
2021,10,MG,Residencial,,1060073.95
2021,10,ES,Residencial,,220852
2021,10,RJ,Residencial,,996041.06
2021,10,SP,Residencial,,3472833.08
2021,10,PR,Residencial,,679728.08
2021,10,SC,Residencial,,509528.4
2021,10,RS,Residencial,,688945.37
2021,10,MS,Residencial,,189705.72
2021,10,MT,Residencial,,312655.95
2021,10,GO,Residencial,,542744.7
2021,10,DF,Residencial,,209480.6
2021,11,RO,Residencial,,129093.55
2021,11,AC,Residencial,,47151.7
2021,11,AM,Residencial,,203929
2021,11,RR,Residencial,,56890.24
2021,11,PA,Residencial,,371575
2021,11,AP,Residencial,,55310.51
2021,11,TO,Residencial,,95834.1
2021,11,MA,Residencial,,334097.7
2021,11,PI,Residencial,,173024
2021,11,CE,Residencial,,437774.1
2021,11,RN,Residencial,,200620
2021,11,PB,Residencial,,192298.43
2021,11,PE,Residencial,,458913
2021,11,AL,Residencial,,140518.3
2021,11,SE,Residencial,,107753.05
2021,11,BA,Residencial,,620299
2021,11,MG,Residencial,,1036233.44
2021,11,ES,Residencial,,211945.4
2021,11,RJ,Residencial,,1008605.5
2021,11,SP,Residencial,,3418145.8
2021,11,PR,Residencial,,686244.7
2021,11,SC,Residencial,,515877.7
2021,11,RS,Residencial,,743034.01
2021,11,MS,Residencial,,185744.41
2021,11,MT,Residencial,,276001.84
2021,11,GO,Residencial,,480303.4
2021,11,DF,Residencial,,199165.2
2021,12,RO,Residencial,,126716.84
2021,12,AC,Residencial,,45771.36
2021,12,AM,Residencial,,199557
2021,12,RR,Residencial,,53293.73
2021,12,PA,Residencial,,381011
2021,12,AP,Residencial,,44755.84
2021,12,TO,Residencial,,93088.58
2021,12,MA,Residencial,,338420.3
2021,12,PI,Residencial,,178417
2021,12,CE,Residencial,,469592.8
2021,12,RN,Residencial,,210891
2021,12,PB,Residencial,,211557.91
2021,12,PE,Residencial,,498068
2021,12,AL,Residencial,,146323.1
2021,12,SE,Residencial,,115661
2021,12,BA,Residencial,,659694
2021,12,MG,Residencial,,1004230.42
2021,12,ES,Residencial,,228721.1
2021,12,RJ,Residencial,,1107319.78
2021,12,SP,Residencial,,3685680.57
2021,12,PR,Residencial,,743733.75
2021,12,SC,Residencial,,552576.7
2021,12,RS,Residencial,,785861.25
2021,12,MS,Residencial,,199664.06
2021,12,MT,Residencial,,295115.08
2021,12,GO,Residencial,,503816.9
2021,12,DF,Residencial,,210248.1
2004,1,RO,Industrial,2331,17012
2004,1,AC,Industrial,761,1738.44
2004,1,AM,Industrial,3363,93449
2004,1,RR,Industrial,2051,1685.9
2004,1,PA,Industrial,3766,716658.78
2004,1,AP,Industrial,579,3201
2004,1,TO,Industrial,2416,6545.23
2004,1,MA,Industrial,8881,558175.3
2004,1,PI,Industrial,3935,14788
2004,1,CE,Industrial,7060,139002
2004,1,RN,Industrial,4370,76766.12
2004,1,PB,Industrial,4842,70539.97
2004,1,PE,Industrial,10647,165831.7
2004,1,AL,Industrial,2584,146469
2004,1,SE,Industrial,3499,81794.12
2004,1,BA,Industrial,18433,762417.1
2004,1,MG,Industrial,72145,2395276.09
2004,1,ES,Industrial,11417,327232.65
2004,1,RJ,Industrial,19222,755628.17
2004,1,SP,Industrial,131708,3499333.91
2004,1,PR,Industrial,50238,691432.29
2004,1,SC,Industrial,55018,466790.07
2004,1,RS,Industrial,53976,652757.83
2004,1,MS,Industrial,4841,65748.76
2004,1,MT,Industrial,10664,61688.23
2004,1,GO,Industrial,16255,207223
2004,1,DF,Industrial,1752,29667
2004,2,RO,Industrial,2371,15490
2004,2,AC,Industrial,762,1724.13
2004,2,AM,Industrial,3376,101555.76
2004,2,RR,Industrial,2077,1598.6
2004,2,PA,Industrial,3979,682266.48
2004,2,AP,Industrial,,354
2004,2,TO,Industrial,2411,7267.31
2004,2,MA,Industrial,8811,528801.8
2004,2,PI,Industrial,3941,12353
2004,2,CE,Industrial,7024,135532.9
2004,2,RN,Industrial,4371,72295
2004,2,PB,Industrial,4848,79639.96
2004,2,PE,Industrial,10348,165846.34
2004,2,AL,Industrial,2603,137025
2004,2,SE,Industrial,3518,84404.33
2004,2,BA,Industrial,18497,726121.36
2004,2,MG,Industrial,72242,2398273.85
2004,2,ES,Industrial,11430,314197.98
2004,2,RJ,Industrial,19137,730570.34
2004,2,SP,Industrial,131405,3641580.49
2004,2,PR,Industrial,50313,707143.63
2004,2,SC,Industrial,54787,568790
2004,2,RS,Industrial,53853,655932.8
2004,2,MS,Industrial,4815,63917.94
2004,2,MT,Industrial,10641,75648.57
2004,2,GO,Industrial,16174,205132
2004,2,DF,Industrial,1738,27953
2004,3,RO,Industrial,2301,18641
2004,3,AC,Industrial,757,1880.84
2004,3,AM,Industrial,3378,101814
2004,3,RR,Industrial,2043,1680.16
2004,3,PA,Industrial,3744,746171.2
2004,3,AP,Industrial,630,1772
2004,3,TO,Industrial,2420,8928.76
2004,3,MA,Industrial,8706,568190.2
2004,3,PI,Industrial,3924,12280
2004,3,CE,Industrial,6953,154653.6
2004,3,RN,Industrial,4396,84430.37
2004,3,PB,Industrial,4823,86360.09
2004,3,PE,Industrial,10317,183040.39
2004,3,AL,Industrial,2627,132539
2004,3,SE,Industrial,3447,90285.9
2004,3,BA,Industrial,18644,770470.93
2004,3,MG,Industrial,72569,2346686.49
2004,3,ES,Industrial,11513,325672.31
2004,3,RJ,Industrial,19044,737881.04
2004,3,SP,Industrial,131718,3677373.42
2004,3,PR,Industrial,50473,741248.91
2004,3,SC,Industrial,54774,623121.29
2004,3,RS,Industrial,,784660.43
2004,3,MS,Industrial,4833,73139.38
2004,3,MT,Industrial,10740,88713.24
2004,3,GO,Industrial,16041,218373
2004,3,DF,Industrial,1748,28405
2004,4,RO,Industrial,2309,16961
2004,4,AC,Industrial,744,1714.65
2004,4,AM,Industrial,3392,102970.41
2004,4,RR,Industrial,2047,1810.84
2004,4,PA,Industrial,3974,727245.49
2004,4,AP,Industrial,538,1737
2004,4,TO,Industrial,2422,9172.71
2004,4,MA,Industrial,8661,550875
2004,4,PI,Industrial,3927,14858
2004,4,CE,Industrial,6899,144993.3
2004,4,RN,Industrial,4402,80821.45
2004,4,PB,Industrial,4853,74469.67
2004,4,PE,Industrial,10254,177795.2
2004,4,AL,Industrial,2606,154050
2004,4,SE,Industrial,3509,94327.56
2004,4,BA,Industrial,18662,764756.57
2004,4,MG,Industrial,72655,2416724.27
2004,4,ES,Industrial,11518,316467.97
2004,4,RJ,Industrial,19044,738105.2
2004,4,SP,Industrial,131247,3913242.19
2004,4,PR,Industrial,50898,751987.32
2004,4,SC,Industrial,54723,567109.36
2004,4,RS,Industrial,53944,845665.52
2004,4,MS,Industrial,4827,80593.631
2004,4,MT,Industrial,10915,95257.42
2004,4,GO,Industrial,15960,214881
2004,4,DF,Industrial,1737,28698
2004,5,RO,Industrial,2325,17462
2004,5,AC,Industrial,744,1704.45
2004,5,AM,Industrial,3423,104589
2004,5,RR,Industrial,2068,1831.19
2004,5,PA,Industrial,3727,764489.59
2004,5,AP,Industrial,527,1461
2004,5,TO,Industrial,2425,10172.57
2004,5,MA,Industrial,8654,570380.75
2004,5,PI,Industrial,3917,14868
2004,5,CE,Industrial,6931,152067
2004,5,RN,Industrial,4403,82374.76
2004,5,PB,Industrial,4845,81326.54
2004,5,PE,Industrial,10158,179917.18
2004,5,AL,Industrial,2637,155702
2004,5,SE,Industrial,3519,84036.34
2004,5,BA,Industrial,18711,779518.8
2004,5,MG,Industrial,72470,2440121.79
2004,5,ES,Industrial,11459,323523.3
2004,5,RJ,Industrial,18969,740772.47
2004,5,SP,Industrial,130159,3753889.16
2004,5,PR,Industrial,50485,741368.91
2004,5,SC,Industrial,54816,599674.09
2004,5,RS,Industrial,54016,823937.22
2004,5,MS,Industrial,4780,64932.53
2004,5,MT,Industrial,10971,94127.28
2004,5,GO,Industrial,15878,222859
2004,5,DF,Industrial,1723,25605
2004,6,RO,Industrial,2309,18505
2004,6,AC,Industrial,743,1961.75
2004,6,AM,Industrial,3384,107710
2004,6,RR,Industrial,2035,1661.22
2004,6,PA,Industrial,3754,764359
2004,6,AP,Industrial,547,1920
2004,6,TO,Industrial,2416,10592.62
2004,6,MA,Industrial,8693,549176
2004,6,PI,Industrial,3936,14869
2004,6,CE,Industrial,6961,151270
2004,6,RN,Industrial,4401,88615.95
2004,6,PB,Industrial,4815,85458.57
2004,6,PE,Industrial,10115,186908.21
2004,6,AL,Industrial,2619,154513
2004,6,SE,Industrial,3507,93029.68
2004,6,BA,Industrial,18789,781389.62
2004,6,MG,Industrial,72336,2506718.55
2004,6,ES,Industrial,11411,320369.26
2004,6,RJ,Industrial,18951,737634.92
2004,6,SP,Industrial,129916,3936932.41
2004,6,PR,Industrial,51313,747592.06
2004,6,SC,Industrial,54999,573568.69
2004,6,RS,Industrial,54101,821936.21
2004,6,MS,Industrial,4790,76831.15
2004,6,MT,Industrial,11008,107694.75
2004,6,GO,Industrial,15789,234667
2004,6,DF,Industrial,1720,31751
2004,7,RO,Industrial,2324,18387
2004,7,AC,Industrial,751,1809.39
2004,7,AM,Industrial,3393,112740
2004,7,RR,Industrial,434,1153.84
2004,7,PA,Industrial,3762,789528.13
2004,7,AP,Industrial,523,2217
2004,7,TO,Industrial,2445,10400.76
2004,7,MA,Industrial,8821,563102.34
2004,7,PI,Industrial,3940,15035
2004,7,CE,Industrial,6991,156541
2004,7,RN,Industrial,4392,82072.95
2004,7,PB,Industrial,4722,90003.46
2004,7,PE,Industrial,10080,180208.99
2004,7,AL,Industrial,2636,163783
2004,7,SE,Industrial,3503,101416.08
2004,7,BA,Industrial,18803,805060.44
2004,7,MG,Industrial,72345,2495131.74
2004,7,ES,Industrial,11394,339596.86
2004,7,RJ,Industrial,18912,791730.74
2004,7,SP,Industrial,130154,3953979.88
2004,7,PR,Industrial,51397,755739.74
2004,7,SC,Industrial,55070,602353.09
2004,7,RS,Industrial,54222,811822.47
2004,7,MS,Industrial,4795,76421.2
2004,7,MT,Industrial,11211,115333.85
2004,7,GO,Industrial,15679,238994
2004,7,DF,Industrial,1726,32244
2004,8,RO,Industrial,2359,19468
2004,8,AC,Industrial,762,2103.44
2004,8,AM,Industrial,3386,113924.95
2004,8,RR,Industrial,426,1081.06
2004,8,PA,Industrial,4024,829604.51
2004,8,AP,Industrial,550,1988
2004,8,TO,Industrial,2428,11035.43
2004,8,MA,Industrial,8866,572024.1
2004,8,PI,Industrial,3961,16185
2004,8,CE,Industrial,7030,162161
2004,8,RN,Industrial,4384,89645.84
2004,8,PB,Industrial,4811,90466.57
2004,8,PE,Industrial,10151,192459.02
2004,8,AL,Industrial,2642,166650
2004,8,SE,Industrial,3511,99886.11
2004,8,BA,Industrial,18851,815620.89
2004,8,MG,Industrial,72353,2543969.45
2004,8,ES,Industrial,11407,344799.45
2004,8,RJ,Industrial,18869,769132.39
2004,8,SP,Industrial,129894,4052294.36
2004,8,PR,Industrial,50957,773062.07
2004,8,SC,Industrial,55308,615042.14
2004,8,RS,Industrial,54224,835347.53
2004,8,MS,Industrial,4788,79474
2004,8,MT,Industrial,11418,111928.47
2004,8,GO,Industrial,15555,250073
2004,8,DF,Industrial,1705,32914
2004,9,RO,Industrial,2388,20556
2004,9,AC,Industrial,750,2542.48
2004,9,AM,Industrial,3378,113649.57
2004,9,RR,Industrial,2056,1749.35
2004,9,PA,Industrial,3823,766214.03
2004,9,AP,Industrial,552,2160
2004,9,TO,Industrial,2391,10051.93
2004,9,MA,Industrial,8875,553137.2
2004,9,PI,Industrial,3991,17400
2004,9,CE,Industrial,6976,164965.2
2004,9,RN,Industrial,4384,87070.37
2004,9,PB,Industrial,4811,87226.47
2004,9,PE,Industrial,10210,196936.84
2004,9,AL,Industrial,2651,156881
2004,9,SE,Industrial,3445,98767.66
2004,9,BA,Industrial,18979,822755.9
2004,9,MG,Industrial,72578,2541940.04
2004,9,ES,Industrial,11411,330463.61
2004,9,RJ,Industrial,18831,754657.1
2004,9,SP,Industrial,129501,4120856.27
2004,9,PR,Industrial,50880,773817.47
2004,9,SC,Industrial,55571,577927.23
2004,9,RS,Industrial,54280,798619.53
2004,9,MS,Industrial,4802,70699.37
2004,9,MT,Industrial,11597,105820.14
2004,9,GO,Industrial,15457,248616
2004,9,DF,Industrial,1712,35334
2004,10,RO,Industrial,2278,19642
2004,10,AC,Industrial,753,2220.39
2004,10,AM,Industrial,3373,126345.82
2004,10,RR,Industrial,2066,1618.75
2004,10,PA,Industrial,3858,786785.79
2004,10,AP,Industrial,557,2003
2004,10,TO,Industrial,2379,9022.28
2004,10,MA,Industrial,8887,599405.29
2004,10,PI,Industrial,3974,16827
2004,10,CE,Industrial,6921,160195.8
2004,10,RN,Industrial,4407,87890.94
2004,10,PB,Industrial,4790,91513.29
2004,10,PE,Industrial,10430,198568.71
2004,10,AL,Industrial,2646,162929
2004,10,SE,Industrial,3450,98818.19
2004,10,BA,Industrial,19012,811124.02
2004,10,MG,Industrial,72630,2512213.56
2004,10,ES,Industrial,11431,334354.16
2004,10,RJ,Industrial,18796,787316.33
2004,10,SP,Industrial,130941,4128933.33
2004,10,PR,Industrial,51098,766903.25
2004,10,SC,Industrial,55318,583973.88
2004,10,RS,Industrial,54424,779225.93
2004,10,MS,Industrial,4796,73302.7
2004,10,MT,Industrial,11748,99043.05
2004,10,GO,Industrial,15369,246267.59
2004,10,DF,Industrial,1688,48288.64
2004,11,RO,Industrial,2311,19651
2004,11,AC,Industrial,754,2325.31
2004,11,AM,Industrial,3355,118084.5
2004,11,RR,Industrial,432,1036.18
2004,11,PA,Industrial,3869,781720.73
2004,11,AP,Industrial,546,2338
2004,11,TO,Industrial,2352,9409.24
2004,11,MA,Industrial,8889,558133.61
2004,11,PI,Industrial,3989,15281
2004,11,CE,Industrial,6866,174608.5
2004,11,RN,Industrial,4417,94612.54
2004,11,PB,Industrial,4786,90941.18
2004,11,PE,Industrial,10445,198793.87
2004,11,AL,Industrial,2665,155482
2004,11,SE,Industrial,8412,96743.94
2004,11,BA,Industrial,19756,812217.93
2004,11,MG,Industrial,77781,2686554.55
2004,11,ES,Industrial,11450,330190.53
2004,11,RJ,Industrial,18782,760324.37
2004,11,SP,Industrial,129305,4092032.16
2004,11,PR,Industrial,51281,777589.48
2004,11,SC,Industrial,55435,609264.28
2004,11,RS,Industrial,54457,640704.2
2004,11,MS,Industrial,4796,69705.58
2004,11,MT,Industrial,11816,89823.69
2004,11,GO,Industrial,15209,214658.37
2004,11,DF,Industrial,1677,45550.11
2004,12,RO,Industrial,2288,19153
2004,12,AC,Industrial,757,2373.67
2004,12,AM,Industrial,3367,126423.35
2004,12,RR,Industrial,433,2048.63
2004,12,PA,Industrial,3888,792054.91
2004,12,AP,Industrial,559,2085
2004,12,TO,Industrial,2321,8423.36
2004,12,MA,Industrial,8870,573728.86
2004,12,PI,Industrial,3976,16600
2004,12,CE,Industrial,6832,167282.1
2004,12,RN,Industrial,4440,92527.19
2004,12,PB,Industrial,4792,91926.59
2004,12,PE,Industrial,10424,199979.74
2004,12,AL,Industrial,2687,155943
2004,12,SE,Industrial,3496,102189.66
2004,12,BA,Industrial,19001,833824.73
2004,12,MG,Industrial,72597,2592346.09
2004,12,ES,Industrial,11448,341430.17
2004,12,RJ,Industrial,18754,789461.84
2004,12,SP,Industrial,128846,4054099.24
2004,12,PR,Industrial,51214,766142.08
2004,12,SC,Industrial,55570,589142.18
2004,12,RS,Industrial,54496,640581.5
2004,12,MS,Industrial,4798,71325.13
2004,12,MT,Industrial,11868,89797.13
2004,12,GO,Industrial,15209,224280.73
2004,12,DF,Industrial,1701,46714.02
2005,1,RO,Industrial,2317,19337
2005,1,AC,Industrial,761,1976.04
2005,1,AM,Industrial,3339,105472.29
2005,1,RR,Industrial,441,1151.96
2005,1,PA,Industrial,3893,785786.99
2005,1,AP,Industrial,559,2085
2005,1,TO,Industrial,2307,7696.42
2005,1,MA,Industrial,8991,567847.67
2005,1,PI,Industrial,3972,16740
2005,1,CE,Industrial,6814,154596
2005,1,RN,Industrial,4459,88218.02
2005,1,PB,Industrial,4809,88568.92
2005,1,PE,Industrial,,184370.76
2005,1,AL,Industrial,2732,158365.11
2005,1,SE,Industrial,3417,98854.43
2005,1,BA,Industrial,19093,805554.44
2005,1,MG,Industrial,72597,2504875.08
2005,1,ES,Industrial,11435,335750.94
2005,1,RJ,Industrial,20153,766091.66
2005,1,SP,Industrial,128721,3691575.32
2005,1,PR,Industrial,51235,689452.1
2005,1,SC,Industrial,55566,510627.34
2005,1,RS,Industrial,55022,666846.96
2005,1,MS,Industrial,4761,68543.301
2005,1,MT,Industrial,11868,72945.89
2005,1,GO,Industrial,15133,221231.03
2005,1,DF,Industrial,1713,36192.45
2005,2,RO,Industrial,2252,16713
2005,2,AC,Industrial,763,2119.11
2005,2,AM,Industrial,3314,109012.61
2005,2,RR,Industrial,441,455.93
2005,2,PA,Industrial,3886,760992.09
2005,2,AP,Industrial,559,2085
2005,2,TO,Industrial,2310,7986.36
2005,2,MA,Industrial,8985,519689.22
2005,2,PI,Industrial,3941,16308
2005,2,CE,Industrial,6802,154904.7
2005,2,RN,Industrial,4472,85498.23
2005,2,PB,Industrial,4817,77926.3
2005,2,PE,Industrial,10515,181999
2005,2,AL,Industrial,2739,151335.11
2005,2,SE,Industrial,3416,89057.05
2005,2,BA,Industrial,19146,736077.99
2005,2,MG,Industrial,72747,2521756.31
2005,2,ES,Industrial,11454,321243.23
2005,2,RJ,Industrial,20064,741964.45
2005,2,SP,Industrial,128179,3792977.51
2005,2,PR,Industrial,50818,727873.92
2005,2,SC,Industrial,55494,605311.43
2005,2,RS,Industrial,54965,716423.89
2005,2,MS,Industrial,4749,65614.91
2005,2,MT,Industrial,11868,90316.7
2005,2,GO,Industrial,15030,219515.07
2005,2,DF,Industrial,1680,31382.81
2005,3,RO,Industrial,2287,19513
2005,3,AC,Industrial,765,2046.91
2005,3,AM,Industrial,3322,109178.07
2005,3,RR,Industrial,444,1205.38
2005,3,PA,Industrial,3872,785030.82
2005,3,AP,Industrial,559,2085
2005,3,TO,Industrial,2315,9526.5
2005,3,MA,Industrial,8937,572719.78
2005,3,PI,Industrial,3920,15307
2005,3,CE,Industrial,6768,161465.5
2005,3,RN,Industrial,4426,88464.19
2005,3,PB,Industrial,4790,90307.16
2005,3,PE,Industrial,10659,199454.17
2005,3,AL,Industrial,2758,160962.12
2005,3,SE,Industrial,3411,103428.84
2005,3,BA,Industrial,19206,765274.96
2005,3,MG,Industrial,72706,2448151.02
2005,3,ES,Industrial,11470,349609.14
2005,3,RJ,Industrial,20015,748309.64
2005,3,SP,Industrial,128317,3860019.49
2005,3,PR,Industrial,50896,764419.05
2005,3,SC,Industrial,55706,631136.79
2005,3,RS,Industrial,55055,747139.66
2005,3,MS,Industrial,4743,75629.189
2005,3,MT,Industrial,11882,99554.76
2005,3,GO,Industrial,14921,219351.71
2005,3,DF,Industrial,1699,35971.56
2005,4,RO,Industrial,2333,18390
2005,4,AC,Industrial,764,1963.33
2005,4,AM,Industrial,3339,105331.38
2005,4,RR,Industrial,447,1263.78
2005,4,PA,Industrial,3848,756441.99
2005,4,AP,Industrial,559,2085
2005,4,TO,Industrial,2308,8996.44
2005,4,MA,Industrial,8912,535895.69
2005,4,PI,Industrial,3909,14839
2005,4,CE,Industrial,6736,156991.3
2005,4,RN,Industrial,4404,83989.65
2005,4,PB,Industrial,4784,88547.63
2005,4,PE,Industrial,10654,192523.37
2005,4,AL,Industrial,2757,161021.11
2005,4,SE,Industrial,3410,103564.27
2005,4,BA,Industrial,19274,796032.47
2005,4,MG,Industrial,72747,2613960.61
2005,4,ES,Industrial,11487,335586.69
2005,4,RJ,Industrial,19942,782639.99
2005,4,SP,Industrial,127995,4013268.84
2005,4,PR,Industrial,51267,783745.74
2005,4,SC,Industrial,55958,606762.77
2005,4,RS,Industrial,55018,747075.8
2005,4,MS,Industrial,4735,80622.7
2005,4,MT,Industrial,11944,98278.67
2005,4,GO,Industrial,14802,251467.66
2005,4,DF,Industrial,1692,32703
2005,5,RO,Industrial,2327,20018
2005,5,AC,Industrial,758,1888.84
2005,5,AM,Industrial,3221,116659.81
2005,5,RR,Industrial,441,1273.99
2005,5,PA,Industrial,3846,788183.07
2005,5,AP,Industrial,563,2056.33
2005,5,TO,Industrial,2297,9941.14
2005,5,MA,Industrial,8902,571370.81
2005,5,PI,Industrial,3907,16838
2005,5,CE,Industrial,6718,164107.2
2005,5,RN,Industrial,4390,94766.46
2005,5,PB,Industrial,4667,92236.13
2005,5,PE,Industrial,,188311.57
2005,5,AL,Industrial,2745,163292
2005,5,SE,Industrial,3388,100705.13
2005,5,BA,Industrial,19312,836188.79
2005,5,MG,Industrial,72917,2449322.62
2005,5,ES,Industrial,11473,355937.16
2005,5,RJ,Industrial,19751,773093.3
2005,5,SP,Industrial,127781,3927007.68
2005,5,PR,Industrial,51955,771020.63
2005,5,SC,Industrial,56255,615660.64
2005,5,RS,Industrial,55018,784533.94
2005,5,MS,Industrial,4720,79870.7
2005,5,MT,Industrial,12086,103516.74
2005,5,GO,Industrial,14696,228602.6
2005,5,DF,Industrial,1685,35916.36
2005,6,RO,Industrial,2347,20124
2005,6,AC,Industrial,730,1972.18
2005,6,AM,Industrial,3211,118357.33
2005,6,RR,Industrial,434,1195.91
2005,6,PA,Industrial,3822,766592.36
2005,6,AP,Industrial,563,2248
2005,6,TO,Industrial,2296,9577.69
2005,6,MA,Industrial,9044,567331.24
2005,6,PI,Industrial,3900,18147
2005,6,CE,Industrial,6698,160152.6
2005,6,RN,Industrial,4399,89558.13
2005,6,PB,Industrial,4775,84656.26
2005,6,PE,Industrial,,185105.37
2005,6,AL,Industrial,2734,156604.09
2005,6,SE,Industrial,3380,104585.48
2005,6,BA,Industrial,19375,785342.12
2005,6,MG,Industrial,72953,2380809.05
2005,6,ES,Industrial,11483,354332.45
2005,6,RJ,Industrial,19866,759289.15
2005,6,SP,Industrial,127557,4011756.85
2005,6,PR,Industrial,59091,749752.87
2005,6,SC,Industrial,56575,613377.18
2005,6,RS,Industrial,55067,769655.8
2005,6,MS,Industrial,4705,73726.12
2005,6,MT,Industrial,12182,102940.25
2005,6,GO,Industrial,14601,216370.61
2005,6,DF,Industrial,1675,36846.02
2005,7,RO,Industrial,2334,21187
2005,7,AC,Industrial,765,2126.31
2005,7,AM,Industrial,3237,121534.16
2005,7,RR,Industrial,436,963.26
2005,7,PA,Industrial,3822,777011.02
2005,7,AP,Industrial,539,2028
2005,7,TO,Industrial,2345,10017.08
2005,7,MA,Industrial,9189,579166.43
2005,7,PI,Industrial,3933,17384
2005,7,CE,Industrial,6667,160848.6
2005,7,RN,Industrial,4428,97297.26
2005,7,PB,Industrial,4762,91801.08
2005,7,PE,Industrial,,181717.67
2005,7,AL,Industrial,2771,156679.1
2005,7,SE,Industrial,3366,101608.75
2005,7,BA,Industrial,19388,851200.78
2005,7,MG,Industrial,73016,2400149.24
2005,7,ES,Industrial,11480,349450.22
2005,7,RJ,Industrial,19889,782712.54
2005,7,SP,Industrial,127234,4076122.85
2005,7,PR,Industrial,52453,758702.17
2005,7,SC,Industrial,56839,615833.22
2005,7,RS,Industrial,55113,773211.1
2005,7,MS,Industrial,4708,73995.45
2005,7,MT,Industrial,12304,110085.84
2005,7,GO,Industrial,14509,278573.34
2005,7,DF,Industrial,1696,39039.49
2005,8,RO,Industrial,2329,20213
2005,8,AC,Industrial,762,2154.18
2005,8,AM,Industrial,3226,125105.41
2005,8,RR,Industrial,441,942.31
2005,8,PA,Industrial,3878,779844.62
2005,8,AP,Industrial,551,2821
2005,8,TO,Industrial,2361,10599.12
2005,8,MA,Industrial,9057,578834.57
2005,8,PI,Industrial,3947,17240
2005,8,CE,Industrial,6650,173890.5
2005,8,RN,Industrial,4428,97297.11
2005,8,PB,Industrial,4756,96306.42
2005,8,PE,Industrial,10858,199039.2
2005,8,AL,Industrial,2853,163227.09
2005,8,SE,Industrial,3354,101834.87
2005,8,BA,Industrial,19391,838479.38
2005,8,MG,Industrial,73121,2611505.48
2005,8,ES,Industrial,11446,366017.41
2005,8,RJ,Industrial,19848,812506.43
